timestamp,content
2022-11-02T12:47:25.445-04:00,"@Swing Trades 
Here is an update of where we are on $SPY roadmap.
We went long from $SPY 357 near dead lows and rallied to 50% retracement @ 390 where we sold off harder than expected. 
I am a little bummed as I feel many were bagged chasing the last part of this move or went heavier as it moved up."
2022-11-02T21:53:05.117-04:00,"@Swing Trades 
As mentioned if $SPY didn't hold 383 we would come down to 375 and hold. 375 was the base of Friday's bull flag that ultimately failed on Monday when 390 rejected.
Tomorrow if no gap lower I look for formation of an hourly bear flag to give clues on most immediate downside target and "
2022-11-03T09:54:30.064-04:00,"@Swing Trades 
This $SPY path seems to be playing out very closely"
2022-11-03T11:45:16.816-04:00,"@Swing Trades 
These contracts should go up a lot by expiration. Still lots of parabola to undo on $GOOGL"
2022-11-04T09:44:16.746-04:00,"@Swing Trades 
$TDD lotto should be a double for the small account now 🙌"
2022-11-04T10:44:26.92-04:00,"@Swing Trades 
$SPY hourly bull flag has played out to the target 378 given yesterday.
As mentioned it won't change the daily chart structure for mid November puts. I'll change that bias if SPY can close over 379.
$QQQ is at 52week lows and we are seeing some selective buying in tech today. 



@Swi"
2022-11-04T12:45:02.199-04:00,"@Swing Trades 
Friends $TSLA 210 trap door has opened and significant downside move may take place from here. Timing this to the day was not easy but we reap the rewards with this big gain"
2022-11-04T12:57:41.199-04:00,"@Swing Trades 
$GOOGL is down 20% in the last 2weeks so we may see some consolidation. 
For next week I like puts on $ROKU while we wait"
2022-11-04T14:43:09.91-04:00,"@Swing Trades 
Expecting $ROKU to backtest as high as 50, then down to hourly bear flag target. ROKU wasn't able to move > ER high.
Trade is valid as long as < 50.80"
2022-11-07T09:54:43.284-05:00,"@Swing Trades 
$TSLA on watch this week.
Below 198 we can see a move down to 180"
2022-11-07T11:43:39.291-05:00,"@Swing Trades 
Technical targets for $TSLA
First big one: 180-182"
2022-11-07T13:36:16.849-05:00,"@Swing Trades 
$COIN seeing some large orders for December 40p and 35p &
Chart is breaking below last week's range. 
Whales are betting on a large downside move to new lows from current 55price."
2022-11-07T16:49:16.783-05:00,"@Swing Trades 
To touch on $SPY roadmap I was looking for a test or undercut of the lows @ 348-350 before a move back to 390-400.
The problem I see is $QQQ (purple line) has already followed that path & if tech now bounces $SPY will have difficulty finding that low.
I'll wait for CPI for the next se"
2022-11-08T09:16:46.809-05:00,"@Swing Trades 
$NVDA chip news will boost our SMH calls,
$BTC sold off last night. $COIN puts should be up at open
$TSLA gapping down for the puts
$SPX higher"
2022-11-08T09:18:35.621-05:00,"@Swing Trades 
$OXY reports after the bell.
Taking $XOP calls as en ER lotto proxy play"
2022-11-08T10:53:34.233-05:00,"@Swing Trades 
$COIN weekly puts went to $4 at open. 
*Account management.
This makes the December put spread free so I don't mind holding that into expiration now"
2022-11-08T11:28:10.673-05:00,"@Swing Trades 
$SPX 3850 Target met"
2022-11-08T11:44:18.437-05:00,"@Swing Trades 
$SQ breaking out of range. If we have rally continuation look for this to move from 65 to 70-72"
2022-11-08T14:18:28.063-05:00,"@Swing Trades 
$DWAC 35C for next week getting a lot of vol. Popular one so thought I'd alert this"
2022-11-08T16:21:01.704-05:00,"@Swing Trades 
If $DWAC breaks out should go to the 40-43 level bringing the 35C to $5-$8 per contract"
2022-11-09T09:32:26.128-05:00,"@Swing Trades 
If not already in $TSLA puts  starting with weekly 180P will work"
2022-11-09T10:03:56.438-05:00,"@Swing Trades 
$TSLA may be short term oversold on the daily chart. I'm going to close this out and wait for a better entry with time"
2022-11-09T13:21:32.965-05:00,"@Swing Trades 
First $TSLA target met. 
Next up is 162 & I'll keep the spread for that move"
2022-11-09T15:26:17.015-05:00,"@Swing Trades 
Market makers did a perfect job placing $SPY smack middle of the expected move:
CPI hot: 385
CPI cool: 370"
2022-11-09T15:41:48.456-05:00,"@Swing Trades 
Traders I'm taking the $SPY 385C but here's the reason.
We could buy both 385C and 370P and make money.
I'm choosing call side since I already have more short side trades that would benefit from a flush."
2022-11-10T09:49:07.575-05:00,"@Swing Trades 
$SPY 385C up 340%. Taking the money.
Very lucky call. I'll alert anything for upside continuation. Looking for moving averages to play catch up but daily 200sma is in play $SPY 400+"
2022-11-10T09:50:27.836-05:00,"@Swing Trades 
$META looks great 
Next weeks 109c should do well"
2022-11-10T10:09:59.47-05:00,"@Swing Trades 
I don't think the $TSLA put spreads in danger here.
Previous times Elon sold saw at least 30% drawdowns and once rallied 7% higher first"
2022-11-10T11:38:10.975-05:00,"@Swing Trades 
$META technicals.
Primary target 20sma @ 112
then possible basing and then on to 118. Moving along nicely from entry.
Market has a window between now and next FOMC to tag daily 200sma.
My bet is $SPY 400 by next week"
2022-11-10T11:59:05.669-05:00,"@Swing Trades 
Last thing and I'll shut it. I noted a possible market bottom for the year on September 28th if $TLT reached the decades old trendline and held. We are bouncing off that level to the tick today. Still think $SPX has another leg lower but more likely in 2023 now"
2022-11-10T15:28:14.538-05:00,"@Swing Trades 
$SMH trade management 📒Dec 215 calls from $3 to $9 now. We have room to the 218 target. 
I'd sell majority here to lock in gains and leave a smaller runner.
I'd be fine closing the whole position ahead of $NVDA ER next week"
2022-11-10T15:31:49.094-05:00,"@Swing Trades 
Great start for November guys.
We had a spy put loss that we quickly cut and went long to spx 3850.
ROKU loss. 
Huge wins on $COIN $TTD $TSLA $SMH $META and we'll keep building. 
$AMZN I think will see 110 by January and $META 118-125 
No mistake November 🤝"
2022-11-10T15:40:57.225-05:00,"@Swing Trades 
$CSCO should be at 80% for the small account.
If it doesn't follow through tomorrow I like the 46C for next week. Looks like a flag break out on daily chart. I'm fine holding it to see if we can own a delta 1 for cheap tomorrow first"
2022-11-11T09:13:17.799-05:00,"@Swing Trades 
Good morning traders.
Tech seems to be leading the rally. Looking back historically $NDX has made minimum 20% moves off weekly 200sma even in bears. 
Gives us a $QQQ 🎯 of 312 from current 283. No coincidence daily 200sma = 310. I think this is where the market wants to go next."
2022-11-11T09:42:52.362-05:00,"@Swing Trades 
I was asked to alert any large $AAPL short positions.
$AAPL May 2023 135P came in heavy this morning. In line with forecasts for $SPX to reach 3200 by mid next year"
2022-11-11T11:41:14.733-05:00,"@Swing Trades 
$SQ 70-72 🎯 met.
Absolute stud in bear rallies"
2022-11-11T13:20:49.918-05:00,"@Swing Trades 
I won't alert this because it's a hold not a trade for me but thought I'd share. It's a bet this space is emerging + recession beneficiary
$ACB Jan 2025 5C @ $0.03"
2022-11-11T15:53:22.717-05:00,"@Swing Trades 
Can't leave without telling you.
$NFLX & $LRCX very strong into the close here."
2022-11-14T09:43:52.517-05:00,"@Swing Trades 
$NFLX getting some nice follow through this morning.
Through 300 we could see a move to 320 this week"
2022-11-14T10:54:32.048-05:00,"@Swing Trades 
Ignoring $MSFT for now. Inside day and setting up for much higher. May make it a larger position for Dec but leaving it for now."
2022-11-14T15:50:19.496-05:00,"@Swing Trades 
$SPY puts up 95%.
Sell half and make it a free trade as usual when we hit 100%"
2022-11-14T17:38:05.076-05:00,"@Swing Trades 
Warren Buffett disclosed a $4B stake in $TSM.
$OXY hasn't stopped moving up since Berkshire disclosed a similar stake. 
I'll add this one to longs. Should be great for our accounts"
2022-11-15T11:14:25.473-05:00,"@Swing Trades 
Traders $QQQ reached target 1 on the trade plan 2 weeks ahead of schedule which is why we're seeing some resistance here.
50% bounces are significant.
I do believe we'll head for the second targets but may see some more chop at the index level so next week to mid December expirations "
2022-11-15T11:55:38.346-05:00,"@Swing Trades 
$SE Target: 70-74
Currently 64"
2022-11-16T09:40:45.436-05:00,"@Swing Trades 
Second chance to take profits on $ENPH if you didn't sell up 200% yesterday 👀"
2022-11-16T11:12:17.49-05:00,"@Swing Trades 
Small accounts 🚨
$QQQ 16DEC 305/306 call debit @ $0.21
Naked 306 would work as well"
2022-11-17T10:17:02.576-05:00,"@Swing Trades 
Good morning traders. Monitoring the price action today. So far looks like a normal pullback. Put to call ratio is among the highest we've seen all year. I'll alert if anything changes. $SPY holding daily 8ema would be very encouraging at the close"
2022-11-17T12:43:06.089-05:00,"@Swing Trades intraday snapshot of $SPY hourly chart.
If bulls are able to close above 394 this would constitute a failed head and shoulder breakdown. Very bullish as it would trap shorts and send us higher to 397-400 as soon as tomorrow"
2022-11-17T14:55:14.033-05:00,"@Swing Trades 
I'll be away for the close but to recap we're setting up for market to go higher into December w/ $QQQ target 300.
$SPY is trading heavy with DXY dead cat bouncing so keep extra bullets if we do pullback more first. Very similar to last month's move up"
2022-11-18T14:29:26.489-05:00,"@Swing Trades 
Chop fest for OPEX. Shortened week next week but I have 2 trades I like for a holiday week swing. $LMT we already have + 
$BA 180C which is attempting to break this down trend after making a higher low"
2022-11-18T15:03:57.909-05:00,"@Swing Trades 
I love stocks that are strong into Friday power hour.
$ABBV deserves a look"
2022-11-21T10:21:51.71-05:00,"@Swing Trades 
$ABBV mentioned as strong into Fridays close now up 1%.
Potential to move big here over 157"
2022-11-21T10:44:03.759-05:00,"@Swing Trades 
$TSLA new lows.
Next target should go to 167 as long as we remain below 170"
2022-11-21T13:16:25.756-05:00,"@Swing Trades 
This structure on $AMGN chart where the hourly 200sma forms a wedge with the down trend line is the same structure as $LMT $BA. 
Waiting for follow through to test near the high of the wedge"
2022-11-21T14:40:18.484-05:00,"@Swing Trades 
$TSLA 167 Target being met. The speed of distribution has been amazing for this market cap. Next target below will be weekly 200sma @ 162"
2022-11-21T19:48:23.441-05:00,"@Swing Trades 
Stats on buying $SPY starting tomorrow and holding into the new year"
2022-11-22T10:41:52.086-05:00,"@Swing Trades 
GM Traders. More range bound action ahead of JPOW. $DXY curling down could help the market up soon but for now TSLA continues to drag on the index. Watching for oversold bullish divergence to form soon"
2022-11-22T11:40:00.672-05:00,"@Swing Trades 
Intraday bull flag on $ORCL.
$ORCL 16DEC 90C @ .49"
2022-11-22T13:12:59.343-05:00,"@Swing Trades 
Cutting these losers:
$LMT- Getting movement higher but premiums aren't paying us. Mistake was using weeklies and letting theta eat away at the move.
$BA - not doing anything and tech is moving now. Especially semis"
2022-11-22T13:31:42.141-05:00,"@Swing Trades 
Intraday update: $VIX now moving below 22. Should give us room to run before it's time for index puts. Rallies this year ended with vix under 20"
2022-11-22T15:58:12.926-05:00,"@Swing Trades 
Finally seeing some larger oders supporting my $ENPH thesis for a breakout to new highs into December"
2022-11-23T10:43:19.831-05:00,"@Swing Trades 
I'm marking yesterday's close on my charts. Very good odds $SPX is higher by second trading day of 2023. Holding a simple debit spread could work great"
2022-11-23T13:39:15.753-05:00,"@Swing Trades 
I have another stat for you guys. Cyber Monday $SPX is positive 71% of the time since 1950. I'm guessing it wasn't called cyber Monday back then 🙂"
2022-11-29T11:40:13.338-05:00,"@Swing Trades 
Trade management 📖
$SPY 393P now up 100% sell and buy the 390P. This is now completely free and our only cost is the cheap call side"
2022-11-29T16:16:34.027-05:00,"@Swing Trades 
Before and after look at $SPY weekly expected move for this week. Hit 394 and very little movement below. SO FAR. Gave a nice easy target"
2022-11-30T09:29:48.14-05:00,"@Swing Trades 
Down sick with RSV this morning but I'LL be here.
Post thanksgiving hangover ends today and AFTER JPOW we enter the FED blackout period. 
I'll post top picks for rally but looking at e-commerce names like $AMZN (Record holiday sales- still holding LEAPS. Thesis it does well in recessi"
2022-12-01T12:52:13.422-05:00,"@Swing Trades 
$TLT 20JAN 105c
Not an official trade but i think these and having some LEAPS could be a good idea"
2022-12-01T13:35:39.994-05:00,"@Swing Trades 
$SHOP Trade Management 📖
$SHOP price target: 49
Currently: 43.55
These contracts should be 150% so you can take off half and let the rest run to potential target risk free"
2022-12-02T10:07:34.864-05:00,"@Swing Trades 
$NFLX trade management 📖
These should be over 100% from yesterday and close to it again today. Remember our rules to only leave runners after 100%. Helps keep emotions out on days like this. 
ALSO why I dislike weeklies"
2022-12-02T10:40:43.795-05:00,"@Swing Trades 
$ENPH 340C for next week for a riskier swing. We already have the January calls so it's if you want to trade around the core swing."
2022-12-02T14:23:23.741-05:00,"@Swing Trades 
Keep managing risk on $TLT but keeping a mental target of 110-114 on these
Currently: 106."
2022-12-05T11:13:47.275-05:00,"@Swing Trades 
$ENPH tested the 325 breakout level this morning and so far finding demand off that level"
2022-12-05T15:25:15.835-05:00,"@Swing Trades 
This is the $ENPH call spread in case you missed it.
Narrow the spread to reduce risk to suit your account such as 340/350call debit"
2022-12-06T14:10:20.764-05:00,"@Swing Trades 
Starting to build a position in precious metals.
$GLD and the miners like $GDX"
2022-12-06T19:22:45.791-05:00,"@Swing Trades 
Here's why I thought $TLT was at a good place for profit taking & where I think we can try for a short: 108-109.50"
2022-12-07T09:36:43.995-05:00,"@Swing Trades 
Closing $GOOGL put for very small gain."
2022-12-07T12:28:10.851-05:00,"@Swing Trades 
Adding $GOOGL 17FEB 95P back.
Daily timeframe the uptrend was broken and backtested this morning.
I can see argument for an inverse head and shoulder but the neckline would be 102 and that has been a heavy area of supply and will be difficult to break above.
I'm giving an edge to the "
2022-12-07T14:40:47.115-05:00,"@Swing Trades 
Update on $ENPH, it lost the breakout level but I'm trading the weekly timeframe so I'll see how it looks on Friday. This market notoriously runs stops so trying to be patient with it"
2022-12-07T17:40:34.84-05:00,"@Swing Trades 
Nice gap up on $TLT this morning to previously mentioned 109.50 level.
Slightly perplexed by the gap so redid the trendline on a more granular daily timeframe. Appears bulls snapped the trendline. I'll see how it handles 110 level then alert for possible continuation to 114"
2022-12-08T10:26:57.072-05:00,"@Swing Trades 
Nice move on $GOOGL. Going to hold. Warning we'll get ripped by bears here short term but I'm holding. Can hedge the upside with spy 400c for 12DEC"
2022-12-08T12:40:43.715-05:00,"@Swing Trades 
Still holding $ABBV May contracts. No matter what the market does I'll continue to hold this one. Healthcare & some biotechs dip with the market but seem to always come back strong if not stronger"
2022-12-08T13:29:08.236-05:00,"@Day Trades 
$NFLX almost ITM. $2.8 to $3.2
Take profits where comfortable.
If we have a day 2 these should go to 1K but very dependant on PPI of course"
2022-12-08T13:40:41.623-05:00,"@Day Trades 
$NFLX 🚀
Happy? Have to love this thing on Thursday Fridays"
2022-12-08T13:43:51.301-05:00,"@Day Trades 
$SPY should test 399 if the highs are taken out. I think it will happen by next week at least. Lotto is a good trade for tommor"
2022-12-08T15:24:10.707-05:00,"@Swing Trades 
Buying $SOXL shares into year end. 
If you prefer options 
$SOXL 30DEC 14.5C"
2022-12-09T13:52:25.896-05:00,"@Swing Trades 
Did I say I love $NFLX on Thursday and Friday?
The 310C I mentioned could go to 1K today opened on a gap up and hit not $1K but $1.5K to almost $2K per contract that we paid $280 for. And that's before bringing cost down further by booking gains yesterday. That's a minimum +450% gain."
2022-12-09T15:17:34.846-05:00,"@Swing Trades 
Have to point this out, 
$SPY 30DEC 370/350put debit spread is only $0.97.
Remember the JPM collar could pin in that area for quarterly end.
Even if spy goes higher that's an incredible risk to reward hedge to keep on"
2022-12-09T15:42:06.486-05:00,"@Swing Trades 
Jumping out of SOXL guys. I see an issue with $NVDA here"
2022-12-12T11:02:17.187-05:00,"@Swing Trades 
Easy money once $BA gets through this trendline.
The January 200C would be the appropriate strike on this"
2022-12-13T08:21:34.897-05:00,"@Swing Trades 
United Airlines to buy 200 $BA planes. Gapping > the trendline this morning. I think we will continue to see this sort of news and price action as mentioned in #👀-commons-portfolio-and-price-targets-watchlist"
2022-12-13T09:38:19.414-05:00,"@Swing Trades 
$SE calls opened at $5 💪"
2022-12-13T09:39:13.766-05:00,"@Swing Trades 
$NFLX is holding gains look for continuation over 330"
2022-12-13T09:41:53.48-05:00,"@Swing Trades 
I like $NVDA 190C here or $SOXL into year end"
2022-12-13T10:18:55.934-05:00,"@Swing Trades 
As promised, alert for $BA trendline break with backtest here.
Continuation to 200 by January expiration likely here if this holds"
2022-12-13T15:48:39.502-05:00,"@Swing Trades 
Setting limit sell order on $CAT @ $4
Let's not let this trade *go negative on us"
2022-12-14T13:33:43.881-05:00,"@Swing Trades 
So the straddle is $CAT call for next week and $TSLA puts for this week"
2022-12-14T15:49:03.686-05:00,"@Swing Trades 
$SPY closing right on the uptrend line following the rate decision."
2022-12-14T16:18:46.752-05:00,"@Swing Trades 
Top of the watchlist. I'll have some thoughts, charts, and flow on where I think these are heading between now and January and what I feel could be extrapolated to the overall market.
I'll attempt to have it up by tonight after I get through some meetings
-BA
-CAT
-MDB
-SE
-DOCU
-NFLX"
2022-12-15T12:14:00.918-05:00,"@Swing Trades 
This $SPY spread is up quite a bit since yesterday but I think it's still good to take a starter position then add on any potential bounces"
2022-12-15T15:23:55.921-05:00,"@Swing Trades 
Tomorrow is quad witch and certain stocks like $NFLX tend to pin at max pain levels.
$NFLX MAX PAIN: 295
I'm trying a very small butterfly on it.
$NFLX 290/295/300call @ 0.90
You can make a smaller fly with 
292.5/295/297.5 @ 0.23 if you want to experiment with it and risk much less. "
2022-12-16T09:53:29.866-05:00,"@Swing Trades 
Good morning.
I'm using any bounces on $SPY to build the 
$SPY 30DEC 380/370 put spread as well as a larger put spread targeting 320 by March of next year.
I'll look at $SPY above 390 to 393 as a gift to buy puts"
2022-12-16T11:20:17.436-05:00,"@Swing Trades 
The smaller more narrow $NFLX  call butterfly is @ 100%, if you have more than 1 I'd consider taking your initial capital out and leaving it risk free now"
2022-12-16T11:34:22.525-05:00,"@Swing Trades 
$TSLA 150Puts back to life. Rumors are Elon's been selling shares again. Personally just holding it.
This now makes the $CAT call $TSLA put straddle over 80% profits if you were to close TSLA out here."
2022-12-16T13:25:07.331-05:00,"@Swing Trades 
$COIN new 52 week lows:
December 50/40put spread will close fully ITM 
Cost was $3 and will be sold for $10 for 230% that's on top of the original trade that made this free and easy to hold 😁"
2022-12-16T14:17:24.23-05:00,"@Swing Trades 
$SPX $SPY filled the open gap from early November.
If this 381 level holds we should see a move back up towards 386-387 next week before coming down to 380 level
Currently: 382"
2022-12-16T15:02:13.305-05:00,"@Swing Trades 

@Swing Trades 
Well defined support here for $GDX. I'm going to try this for a bounce. Trades dead if we break that 28 level."
2022-12-19T15:08:50.473-05:00,"@Swing Trades 
$NVDA MACD now crossed over. We're back to the shorter term uptrend but with a bearish RSI divergence and below the 8ema/20sma.
I'm shorting $NVDA with a target of 150.
$NVDA 30DEC 160/150 Put debit @ $2.90
Also taking a small lotto on the weekly 160puts"
2022-12-20T09:02:13.47-05:00,"@Swing Trades 
Good morning traders. Note the lower edge of the weekly expected move on $SPY was hit in after hours session. This level roughly translates to 3800 on $ES.
For remainder of this week that level will determine whether we continue down or get a relief bounce. Trade the edges 💪"
2022-12-20T09:52:11.691-05:00,"@Swing Trades 
$GLD $GDX $SLV should perform after BOJ actions strengthened the yen last night"
2022-12-20T09:54:16.8-05:00,"@Swing Trades 
Revenge trade $GDX?
Bigger money will be made on LEAPS imo. This story is just starting"
2022-12-20T15:43:11.439-05:00,"@Swing Trades 
if you didn't take the ez money 30% on the weekly $NVDA puts I wouldn't hold. Potential for 1-2 day rally this week BUT still holding the put spread for next week and I'll be adding a bigger one for next year.
Tomorrow Canadian CPI before the bell & US consumer confidence shortly afte"
2022-12-20T16:24:54.061-05:00,"@Swing Trades 
$TSLA puked almost another 5pts from this alert.
Here's the technicals showing where the 135 target was derived.
It won't always be this clean but very easy to see here where different support levels broke, then restested for resistance, rejected, then sell side activated"
2022-12-21T09:45:01.055-05:00,"@Swing Trades 
$TSLA 135 target reached"
2022-12-21T15:33:41.438-05:00,"@Swing Trades 
Great counter trend move.
Today after the bell $MU ER which can set the tone for semis, then before the bell we have GDP report"
2022-12-21T15:39:14.576-05:00,"@Swing Trades 
We got our 100% gain on $META call debit spread.
Per personal trading rules only some profits left as runners from here.
Still holding the SPY put spreads for next week and I'll see what else $BA $GDX can eek out on the long side.
$SPY is in the process of backtesting the white box we"
2022-12-22T13:53:28.824-05:00,"@Swing Trades 
$GOOGL FEB 95P just hit 100% gain, $5 to $10.
Per my trade rules I'm booking 3/4 of this position and only leaving runners. 
Removing this from open positions and looking for a new short swing to add. Probably $AAPL once that 2018 trendline gives"
2022-12-23T09:28:39.471-05:00,"@Swing Trades 
Please keep 
$AAPL 20JAN 130P on your watchlist. I'll alert when $AAPL loses the 2018 trendline for a new short trade.
The longer it stays below 134/135 the more likely bears take it lower"
2022-12-23T09:36:59.416-05:00,"@Swing Trades 
$AAPL puts entered"
2022-12-23T15:17:46.073-05:00,"@Swing Trades 

Fantastic week family!
Nailed META long & NVDA short not once but 2x. I could've risked & held through $MU earnings for bigger NVDA gains but those are binary events & sometimes easier more informed money is after the ER release. 
$BA lotto didn't pan out and will be only loss. I'm o"
2022-12-27T14:20:44.972-05:00,"@Swing Trades 
If this pattern were to repeat $NVDA should see below 110 by mid February.
Currently: 141"
2022-12-27T14:33:21.792-05:00,"@Swing Trades 
$META update, still holding this uptrend. A push higher in $DXY this morning sent tech back down. Looks to be back in a range for now.
If META loses that uptrend I'll go ahead and close out the weekly call spread for a loss. 
I'll alert @ the close. 
Above 116.40 it's constructive"
2022-12-28T15:52:33.475-05:00,"@Swing Trades 
$QQQ 260 Target met 2 days early 💪"
2022-12-29T10:40:33.089-05:00,"@Swing Trades 
Picking up some shares of $MDGL With a stop @ yesterday lod @ 258
Currently: 280.68
Options aren't very good in this name"
2022-12-29T16:01:38.43-05:00,"@Swing Trades oh and
 $MDGL commons"
2022-12-30T15:14:00.151-05:00,"@Swing Trades 
Hey fam. Finally got the SPX roll out of the way!  $SPY put spread will finish flat if you didn't sell on the earlier flush. JPM collar closed pretty close to neutral.
There's some pockets of strength from the watchlist.
-$AMBA making its way towards 90 mid January 
-$XLE should get 8"
2022-12-30T16:53:46.783-05:00,"@Swing Trades 
Raising stop loss on $MDGL to 268
Currently: 292
Entry: 280"
2023-01-03T12:12:05.708-05:00,"@Swing Trades 
Taking profits on 
$AAPL 20JAN 130puts $4.75 to $7.20
I'll add back at end of day using February expiration"
2023-01-03T15:15:28.404-05:00,"@Swing Trades 
Long idea on $AMZN back to 90 level 
$AMZN 13JAN 87/90call debit @ $1.16.
$META also seems to be bucking the trend towards the gap fill at 128.45"
2023-01-04T09:35:13.115-05:00,"@Swing Trades 
For anyone who took $META calls the gap has been filled so expect some profit taking"
2023-01-04T10:05:34.98-05:00,"@Swing Trades 
For anyone in $NFLX calls there's a gap @ 303 so expect some profit taking there. I'd wait for over 303 to be back in calls"
2023-01-04T12:17:18.468-05:00,"@Swing Trades 
$NFLX gap is fully filled @ 314.42. next area of resistance"
2023-01-04T15:20:52.788-05:00,"@Swing Trades 
$GDX FEB 31C now 1.77 from 0.82 for +116%
Only small runners from here. Trade closed. I'll wait for pullback for new trade"
2023-01-04T15:32:11.976-05:00,"@Swing Trades 
Tomorrow before the open NFP. This is another event that can swing futures in a wild range up or down. Only keep what you can lose for this week's expiration.
$BA is in the green so can take the money and run or risk it for potentially more upside. 
$4 if you sell here"
2023-01-05T12:10:26.577-05:00,"@Swing Trades 
$NFLX 314 Target fully met.
I'd reduce exposure here on the $NFLX calls. 
Good trade. Over 315 sends it to 320"
2023-01-05T15:52:57.905-05:00,"@Swing Trades 
Positions:
Core shorts+
AAPL NVDA Feb puts
& AMZN NVAX calls 
$BA I'm going to book the gain but it does look strong into the close. I don't mind a 205c runner if it's with small amount of profits"
2023-01-06T14:33:56.355-05:00,"@Swing Trades 
Another great week family!
MSFT puts and BA calls GDX calls knocked it out of the park along with some other names in day trade channel.
AMZN is being a pain in the neck. Aside from that we have no puts in January and only calls and that was by design.

From the trade plan posted Sund"
2023-01-09T13:18:50.244-05:00,"@Swing Trades 
$META 138 is the final fib target I have for this move. We could see 145 but we'll see what the setup looks like after this move"
2023-01-10T15:47:52.316-05:00,"@Day Trades 
Please also drop into the #👀-commons-portfolio-and-price-targets-watchlist for some other good trade ideas
$NFLX exceeded the target and now if it can clear 333 should test 350 next. 
$ORCL looks very good from that channel as well"
2023-01-12T08:11:58.648-05:00,"@Swing Trades 
$BA upgrades just keep coming

https://twitter.com/carlquintanilla/status/1613500223707353090?s=46&t=RLiu6ZLHV3Ok19bfOiaf-A"
2023-01-12T12:05:48.388-05:00,"@Swing Trades 
If $TLT finishes above the trendline I like the 3/17/23 110calls for a trade"
2023-01-12T15:47:51.791-05:00,"@Swing Trades 
Good afternoon!
$SPY will be closing the session right at the 200sma but oddly breath is improving where you'd think it would be doing the opposite. 
I'm going to go ahead and buy the mentioned
$TLT 3/17/23 110calls 
I think we may continue higher into opex next week or chop around at"
2023-01-12T15:54:49.661-05:00,"@Swing Trades 
2 new charts will be posted tonight in #👀-commons-portfolio-and-price-targets-watchlist Good setup in 
$PDD and $SLV here"
2023-01-12T21:39:09.798-05:00,"@Swing Trades 
Important event on the internals front occured today. While this has served as a reliable indicator of a new bull in the past we should ofc be cautious & consider these are extraordinary times. Nonetheless, it's an important metric that imho is equally dangerous to ignore. Other notab"
2023-01-17T15:51:40.207-05:00,"@Swing Trades 
If still in $META sell here. I'll wait for over 138 or dip back to 127-125 for another entry.
I still like the setup but market is a little over bought here"
2023-01-18T15:27:50.246-05:00,"@Swing Trades 
Good risk reward butterfly. Looking for a 400 pin for MOPEX. 
$SPY 20JAN 397/400/403 Call butterfly@ $0.30"
2023-01-18T15:49:35.335-05:00,"@Swing Trades 
Unemployment claims out in the morning.
$SPY is closing below a key 392 level so that call fly has an even smaller chance of working.
$MSFT and $AAPL in particular looks very weak to me"
2023-01-20T08:45:24.395-05:00,"@Swing Trades 
Unless things go really south in the next 45min the $GOOGL trade should reach its measured move to 97-98 at the open today.
I'm going to take the money at open and wait for the next set-up. Perhaps $META if it breaks > 138 which could see 145 in short order"
2023-01-20T10:09:03.937-05:00,"@Swing Trades 
$META 138 triggered.
Buying next week's 140calls and 
3FEB 145C"
2023-01-20T15:42:57.486-05:00,"@Swing Trades 
Wild session for monthly OPEX!
Market looks well supported by a falling $DXY which is causing growth/tech to rally hard. 
Next week we have $TSLA and $BA earnings then attention turns to FOMC end of month.
I'll have a new trade plan for next week posted by Sunday.  
Remember to leave "
2023-01-25T15:33:04.346-05:00,@Swing Trades this is high risk ahead of $TSLA er but I like the momentum on $NFLX. I'm going to risk full debit on the weekly 370calls here
2023-01-26T15:02:52.833-05:00,"@Swing Trades 
$PDD I'm keeping a target of 119 on this trade but per trading rules once and if it hits 100% remove working capital and only have runners"
2023-01-27T10:41:24.426-05:00,"@Swing Trades 
I'm buying 
$AMZN 3/17/23 105calls @ $4 as well as next week's 103calls.
We have a cup and handle breakout w/ a stop under 99.50
TARGET: 118-120"
2023-01-27T10:46:19.355-05:00,"@Swing Trades we're up 280% on the $TSLA calls now.
Final target for this measured move is to 170-173 so leave a runner if possible and we might be able to eek out another $3 to $4 per contract"
2023-01-27T14:55:21.639-05:00,"@Swing Trades 
I'm heading out for the weekend fam! 
Next week we have FOMC and earnings from AMZN GOOGL AAPL all on Feb 2nd, followed by NFP Friday. It will be busy but full of more opportunities.
I'm holding $TSLA calls into next week for a potential gap up but we are getting extended so size acco"
2023-02-01T15:42:05.227-05:00,"@Swing Trades 
Good afternoon!
$AMZN ER after the bell and we are in the money on the weekly 103calls and March 105calls. Taking the money and waiting for the next set-up"
2023-02-03T10:44:30.825-05:00,"@Swing Trades 
$NFLX is a buy here"
2023-02-03T14:54:14.825-05:00,"@Swing Trades 
Expect a large pullback to start next week all.
$SPX is incredibly extended here and we're due for a pullback"
2023-02-03T14:56:08.283-05:00,"@Swing Trades 
For $SPX a pullback to daily 8ema would make sense and that's currently at 4090-4100.
We're currently @ 4135"
2023-02-03T14:57:44.658-05:00,"@Swing Trades 
$SPY your target would be 408 from current 411.70 area"
2023-02-06T09:29:18.789-05:00,"@Swing Trades 
Good morning fam! 
$SPX should be opening up close to our target at the open.
Also, $TSM is gapping down so I'll be taking profits on the puts at the open. Do remember if I'm up 100% I'll leave a runner. If not there's always another trade"
2023-02-06T09:32:57.62-05:00,"@Swing Trades 
130% on $TSM puts 💪"
